Time FPGA: 263.38 ms.
Time CPU: 7.88092 ms.
Error at index 0 ; gold=0; out=0.334622
Error at index 1955 ; gold=0; out=0.45715
Error at index 1956 ; gold=0; out=0.898054
Error at index 1957 ; gold=0; out=0.780512
Error at index 1958 ; gold=0; out=0.771093
Error at index 1959 ; gold=0; out=0.226563
Error at index 1960 ; gold=0; out=0.176647
Error at index 1961 ; gold=0; out=0.145888
Error at index 1962 ; gold=0; out=0.543018
Error at index 1963 ; gold=0; out=0.724575
Error at index 1964 ; gold=0; out=0.92743
Error at index 1965 ; gold=0; out=0.29015
Error at index 1966 ; gold=0; out=0.0241051
Error at index 1967 ; gold=0; out=0.515502
Error at index 1968 ; gold=0; out=0.448653
Error at index 1969 ; gold=0; out=0.163943
Error at index 1970 ; gold=0; out=0.729106
Error at index 1971 ; gold=0; out=0.586493
Error at index 1972 ; gold=0; out=0.971349
Error at index 1973 ; gold=0; out=0.651458
Error at index 1974 ; gold=0; out=0.303642
Error at index 1975 ; gold=0; out=0.730467
Error at index 1976 ; gold=0; out=0.649877
Error at index 1977 ; gold=0; out=0.933277
Error at index 1978 ; gold=0; out=0.81215
Error at index 1979 ; gold=0; out=0.782753
Error at index 1980 ; gold=0; out=0.691268
Error at index 1981 ; gold=0; out=0.270419
Error at index 1982 ; gold=0; out=0.689059
Error at index 1983 ; gold=0; out=0.351259
Error at index 1984 ; gold=0; out=0.633796
Error at index 1985 ; gold=0; out=0.63365
Error at index 1986 ; gold=0; out=0.808409
Error at index 1987 ; gold=0; out=0.53185
Error at index 1988 ; gold=0; out=0.414162
Error at index 1989 ; gold=0; out=0.579503
Error at index 1990 ; gold=0; out=0.758413
Error at index 1991 ; gold=0; out=0.590809
Error at index 1992 ; gold=0; out=0.72539
Error at index 1993 ; gold=0; out=0.301431
Error at index 1994 ; gold=0; out=0.315384
Error at index 1995 ; gold=0; out=0.65282
Error at index 1996 ; gold=0; out=0.591581
Error at index 1997 ; gold=0; out=0.339489
Error at index 1998 ; gold=0; out=0.168322
Error at index 1999 ; gold=0; out=0.0402336
Error at index 2000 ; gold=0; out=0.503431
Error at index 2001 ; gold=0; out=0.897428
Error at index 2002 ; gold=0; out=0.626726
Error at index 2003 ; gold=0; out=0.474781
Error at index 2004 ; gold=0; out=0.548886
Error at index 2005 ; gold=0; out=0.930368
Error at index 2006 ; gold=0; out=0.205248
Error at index 2007 ; gold=0; out=0.198763
Error at index 2008 ; gold=0; out=0.863645
Error at index 2009 ; gold=0; out=0.0173978
Error at index 2010 ; gold=0; out=0.981517
Error at index 2011 ; gold=0; out=0.554913
Error at index 2012 ; gold=0; out=0.287817
Error at index 2013 ; gold=0; out=0.670575
Error at index 2014 ; gold=0; out=0.906172
Error at index 2015 ; gold=0; out=0.921613
Error at index 2016 ; gold=0; out=0.304225
Error at index 2017 ; gold=0; out=0.714581
Error at index 2018 ; gold=0; out=0.453463
Error at index 2019 ; gold=0; out=0.718387
Error at index 2020 ; gold=0; out=0.294083
Error at index 2021 ; gold=0; out=0.211875
Error at index 2022 ; gold=0; out=0.309196
Error at index 2023 ; gold=0; out=0.0194735
Error at index 2024 ; gold=0; out=0.513306
Error at index 2025 ; gold=0; out=0.62458
Error at index 2026 ; gold=0; out=0.672294
Error at index 2027 ; gold=0; out=0.104887
Error at index 2028 ; gold=0; out=0.964068
Error at index 2029 ; gold=0; out=0.840615
Error at index 2030 ; gold=0; out=0.14512
Error at index 2031 ; gold=0; out=0.4675
Error at index 2032 ; gold=0; out=0.738044
Error at index 2033 ; gold=0; out=0.771847
Error at index 2034 ; gold=0; out=0.94228
Error at index 2035 ; gold=0; out=0.28693
Error at index 2036 ; gold=0; out=0.702215
Error at index 2037 ; gold=0; out=0.147528
Error at index 2038 ; gold=0; out=0.485693
Error at index 2039 ; gold=0; out=0.56586
Error at index 2040 ; gold=0; out=0.164926
Error at index 2041 ; gold=0; out=0.467209
Error at index 2042 ; gold=0; out=0.120773
Error at index 2043 ; gold=0; out=0.452743
Error at index 2044 ; gold=0; out=0.137785
Error at index 2045 ; gold=0; out=0.0269442
Error at index 2046 ; gold=0; out=0.374355
Error at index 2047 ; gold=0; out=0.44201
Error at index 2048 ; gold=0; out=0.741525
Error at index 2049 ; gold=0; out=0.827818
Error at index 2050 ; gold=0; out=0.160397
Error at index 2051 ; gold=0; out=0.0356084
Error at index 2052 ; gold=0; out=0.039693
Error at index 2053 ; gold=0; out=0.469593
Error at index 2054 ; gold=0; out=0.0550819
Error at index 2055 ; gold=0; out=0.552999
Error at index 2056 ; gold=0; out=0.0941727
Error at index 2057 ; gold=0; out=0.727376
Error at index 2058 ; gold=0; out=0.657886
Error at index 2059 ; gold=0; out=0.058241
Error at index 2060 ; gold=0; out=0.567991
Error at index 2061 ; gold=0; out=0.803006
Error at index 2062 ; gold=0; out=0.525741
Error at index 2063 ; gold=0; out=0.306034
Error at index 2064 ; gold=0; out=0.574853
Error at index 2065 ; gold=0; out=0.468021
Error at index 2066 ; gold=0; out=0.592964
Error at index 2067 ; gold=0; out=0.277068
Error at index 2068 ; gold=0; out=0.615549
Error at index 2069 ; gold=0; out=0.0786571
Error at index 2070 ; gold=0; out=0.842928
Error at index 2071 ; gold=0; out=0.780475
Error at index 2072 ; gold=0; out=0.545867
Error at index 2073 ; gold=0; out=0.963701
Error at index 2074 ; gold=0; out=0.233218
Error at index 2075 ; gold=0; out=0.683651
Error at index 2076 ; gold=0; out=0.990645
Error at index 2077 ; gold=0; out=0.607573
Error at index 2078 ; gold=0; out=0.125661
Error at index 2079 ; gold=0; out=0.73217
Error at index 2080 ; gold=0; out=0.435391
Error at index 2081 ; gold=0; out=0.286058
Error at index 2082 ; gold=0; out=0.767778
Error at index 2083 ; gold=0; out=0.475084
Error at index 2084 ; gold=0; out=0.755651
Error at index 2085 ; gold=0; out=0.82286
Error at index 2086 ; gold=0; out=0.0280833
Error at index 2087 ; gold=0; out=0.849824
Error at index 2088 ; gold=0; out=0.550236
Error at index 2089 ; gold=0; out=0.685969
Error at index 2090 ; gold=0; out=0.908065
Error at index 2091 ; gold=0; out=0.118227
Error at index 2092 ; gold=0; out=0.488975
Error at index 2093 ; gold=0; out=0.433806
Error at index 2094 ; gold=0; out=0.424261
Error at index 2095 ; gold=0; out=0.0638281
Error at index 2096 ; gold=0; out=0.901826
Error at index 2097 ; gold=0; out=0.0172252
Error at index 2098 ; gold=0; out=0.340896
Error at index 2099 ; gold=0; out=0.517376
Error at index 2100 ; gold=0; out=0.0958823
Error at index 2101 ; gold=0; out=0.183824
Error at index 2102 ; gold=0; out=0.297851
Error at index 2103 ; gold=0; out=0.641749
Error at index 2104 ; gold=0; out=0.147525
Error at index 2105 ; gold=0; out=0.531069
Error at index 2106 ; gold=0; out=0.3254
Error at index 2107 ; gold=0; out=0.13817
Error at index 2108 ; gold=0; out=0.138643
Error at index 2109 ; gold=0; out=0.451061
Error at index 2110 ; gold=0; out=0.87034
Error at index 2111 ; gold=0; out=0.574034
Error at index 2112 ; gold=0; out=0.737119
Error at index 2113 ; gold=0; out=0.638118
Error at index 2114 ; gold=0; out=0.0491183
Error at index 2115 ; gold=0; out=0.49277
Error at index 2116 ; gold=0; out=0.460978
Error at index 2117 ; gold=0; out=0.0772015
Error at index 2118 ; gold=0; out=0.342594
Error at index 2119 ; gold=0; out=0.011214
Error at index 2120 ; gold=0; out=0.76317
Error at index 2121 ; gold=0; out=0.250659
Error at index 2122 ; gold=0; out=0.129441
Error at index 2123 ; gold=0; out=0.252146
Error at index 2124 ; gold=0; out=0.684465
Error at index 2125 ; gold=0; out=0.553702
Error at index 2126 ; gold=0; out=0.315974
Error at index 2127 ; gold=0; out=0.586291
Error at index 2128 ; gold=0; out=0.570927
Error at index 2129 ; gold=0; out=0.65687
Error at index 2130 ; gold=0; out=0.103667
Error at index 2131 ; gold=0; out=0.666809
Error at index 2132 ; gold=0; out=0.840694
Error at index 2133 ; gold=0; out=0.401518
Error at index 2134 ; gold=0; out=0.308558
Error at index 2135 ; gold=0; out=0.988219
Error at index 2136 ; gold=0; out=0.932587
Error at index 2137 ; gold=0; out=0.633958
Error at index 2138 ; gold=0; out=0.126389
Error at index 2139 ; gold=0; out=0.0712296
Error at index 2140 ; gold=0; out=0.0850191
Error at index 2141 ; gold=0; out=0.996728
Error at index 2142 ; gold=0; out=0.645264
Error at index 2143 ; gold=0; out=0.822138
Error at index 2144 ; gold=0; out=0.634846
Error at index 2145 ; gold=0; out=0.694382
Error at index 2146 ; gold=0; out=0.314909
Error at index 2147 ; gold=0; out=0.0958244
Error at index 2148 ; gold=0; out=0.771583
Error at index 2149 ; gold=0; out=0.657503
Error at index 2150 ; gold=0; out=0.107038
Error at index 2151 ; gold=0; out=0.534754
Error at index 2152 ; gold=0; out=0.908163
Error at index 2153 ; gold=0; out=0.236479
Error at index 2154 ; gold=0; out=0.786899
Error at index 2155 ; gold=0; out=0.592628
Error at index 2156 ; gold=0; out=0.790181
Error at index 2157 ; gold=0; out=0.102873
Error at index 2158 ; gold=0; out=0.178919
Error at index 2159 ; gold=0; out=0.361108
Error at index 2160 ; gold=0; out=0.759743
Error at index 2161 ; gold=0; out=0.282586
Error at index 2162 ; gold=0; out=0.0279168
Error at index 2163 ; gold=0; out=0.600437
Error at index 2164 ; gold=0; out=0.684104
Error at index 2165 ; gold=0; out=0.336475
Error at index 2166 ; gold=0; out=0.588656
Error at index 2167 ; gold=0; out=0.616691
Error at index 2168 ; gold=0; out=0.970433
Error at index 2169 ; gold=0; out=0.715044
Error at index 2170 ; gold=0; out=0.687921
Error at index 2171 ; gold=0; out=0.055452
Error at index 2172 ; gold=0; out=0.711773
Error at index 2173 ; gold=0; out=0.333185
Error at index 2174 ; gold=0; out=0.87759
Error at index 2175 ; gold=0; out=0.346619
Error at index 2176 ; gold=0; out=0.0275664
Error at index 2177 ; gold=0; out=0.192499
Error at index 2178 ; gold=0; out=0.442443
Error at index 2179 ; gold=0; out=0.79915
Error at index 2180 ; gold=0; out=0.850002
Error at index 2181 ; gold=0; out=0.549481
Error at index 2182 ; gold=0; out=0.333904
Error at index 2183 ; gold=0; out=0.758165
Error at index 2184 ; gold=0; out=0.785961
Error at index 2185 ; gold=0; out=0.120803
Error at index 2186 ; gold=0; out=0.350792
Error at index 2187 ; gold=0; out=0.576141
Error at index 2188 ; gold=0; out=0.223676
Error at index 2189 ; gold=0; out=0.529711
Error at index 2190 ; gold=0; out=0.937249
Error at index 2191 ; gold=0; out=0.983419
Error at index 2192 ; gold=0; out=0.812298
Error at index 2193 ; gold=0; out=0.965166
Error at index 2194 ; gold=0; out=0.583856
Error at index 2195 ; gold=0; out=0.496402
Error at index 2196 ; gold=0; out=0.301641
Error at index 2197 ; gold=0; out=0.172512
Error at index 2198 ; gold=0; out=0.113093
Error at index 2199 ; gold=0; out=0.272074
Error at index 2200 ; gold=0; out=0.887556
Error at index 2201 ; gold=0; out=0.801014
Error at index 2202 ; gold=0; out=0.327526
Error at index 2203 ; gold=0; out=0.599329
Error at index 2204 ; gold=0; out=0.134199
Error at index 2205 ; gold=0; out=0.205116
Error at index 2206 ; gold=0; out=0.945948
Error at index 2207 ; gold=0; out=0.161765
Error at index 2208 ; gold=0; out=0.397615
Error at index 2209 ; gold=0; out=0.388391
Error at index 2210 ; gold=0; out=0.960915
Error at index 2211 ; gold=0; out=0.247617
Error at index 2212 ; gold=0; out=0.937872
Error at index 2213 ; gold=0; out=0.294819
Error at index 2214 ; gold=0; out=0.00578174
Error at index 2215 ; gold=0; out=0.723833
Error at index 2216 ; gold=0; out=0.415622
Error at index 2217 ; gold=0; out=0.356574
Error at index 2218 ; gold=0; out=0.299974
Error at index 2219 ; gold=0; out=0.639298
Error at index 2220 ; gold=0; out=0.886285
Error at index 2221 ; gold=0; out=0.237223
Error at index 2222 ; gold=0; out=0.622717
Error at index 2223 ; gold=0; out=0.698583
Error at index 2224 ; gold=0; out=0.202389
Error at index 2225 ; gold=0; out=0.206573
Error at index 2226 ; gold=0; out=0.194985
Error at index 2227 ; gold=0; out=0.504029
Error at index 2228 ; gold=0; out=0.379085
Error at index 2229 ; gold=0; out=0.308078
Error at index 2230 ; gold=0; out=0.776103
Error at index 2231 ; gold=0; out=0.266641
Error at index 2232 ; gold=0; out=0.109092
Error at index 2233 ; gold=0; out=0.103629
Error at index 2234 ; gold=0; out=0.86597
Error at index 2235 ; gold=0; out=0.243291
Error at index 2236 ; gold=0; out=0.308744
Error at index 2237 ; gold=0; out=0.811917
Error at index 2238 ; gold=0; out=0.405056
Error at index 2239 ; gold=0; out=0.706359
Error at index 2240 ; gold=0; out=0.200308
Error at index 2241 ; gold=0; out=0.365971
Error at index 2242 ; gold=0; out=0.953977
Error at index 2243 ; gold=0; out=0.13818
Error at index 2244 ; gold=0; out=0.66079
Error at index 2245 ; gold=0; out=0.959758
Error at index 2246 ; gold=0; out=0.862012
Error at index 2247 ; gold=0; out=0.0764115
Error at index 2248 ; gold=0; out=0.316332
Error at index 2249 ; gold=0; out=0.161986
Error at index 2250 ; gold=0; out=0.715709
Error at index 2251 ; gold=0; out=0.202618
Error at index 2252 ; gold=0; out=0.399209
Error at index 2253 ; gold=0; out=0.338426
Error at index 2254 ; gold=0; out=0.9012
Error at index 2255 ; gold=0; out=0.601598
Error at index 2256 ; gold=0; out=0.544999
Error at index 2257 ; gold=0; out=0.0961852
Error at index 2258 ; gold=0; out=0.105627
Error at index 2259 ; gold=0; out=0.924083
Error at index 2260 ; gold=0; out=0.404263
Error at index 2261 ; gold=0; out=0.88173
Error at index 2262 ; gold=0; out=0.190724
Error at index 2263 ; gold=0; out=0.513355
Error at index 2264 ; gold=0; out=0.985358
Error at index 2265 ; gold=0; out=0.0566942
Error at index 2266 ; gold=0; out=0.756646
Error at index 2267 ; gold=0; out=0.294103
Error at index 2268 ; gold=0; out=0.868612
Error at index 2269 ; gold=0; out=0.161703
Error at index 2271 ; gold=0; out=0.0689194
Error at index 2272 ; gold=0; out=0.527674
Error at index 2273 ; gold=0; out=0.954439
Error at index 2274 ; gold=0; out=0.207099
Error at index 2275 ; gold=0; out=0.188464
Error at index 2276 ; gold=0; out=0.914197
Error at index 2277 ; gold=0; out=0.0691117
Error at index 2278 ; gold=0; out=0.264875
Error at index 2279 ; gold=0; out=0.230529
Error at index 2280 ; gold=0; out=0.231098
Error at index 2281 ; gold=0; out=0.980585
Error at index 2282 ; gold=0; out=0.433147
Error at index 2283 ; gold=0; out=0.630307
Error at index 2284 ; gold=0; out=0.319011
Error at index 2285 ; gold=0; out=0.334347
Error at index 2286 ; gold=0; out=0.231905
Error at index 2287 ; gold=0; out=0.864009
Error at index 2288 ; gold=0; out=0.430533
Error at index 2289 ; gold=0; out=0.337532
Error at index 2290 ; gold=0; out=0.788093
Error at index 2291 ; gold=0; out=0.834796
Error at index 2292 ; gold=0; out=0.219261
Error at index 2293 ; gold=0; out=0.978817
Error at index 2294 ; gold=0; out=0.348151
Error at index 2295 ; gold=0; out=0.20462
Error at index 2296 ; gold=0; out=0.0355111
Error at index 2297 ; gold=0; out=0.104798
Error at index 2298 ; gold=0; out=0.498722
Error at index 2299 ; gold=0; out=0.904123
Error at index 2300 ; gold=0; out=0.266501
Error at index 2301 ; gold=0; out=0.499185
Error at index 2302 ; gold=0; out=0.973042
Error at index 2303 ; gold=0; out=0.794175
Error at index 2304 ; gold=0; out=0.453624
Error at index 2305 ; gold=0; out=0.180141
Error at index 2306 ; gold=0; out=0.982638
Error at index 2307 ; gold=0; out=0.367821
Error at index 2308 ; gold=0; out=0.249253
Error at index 2309 ; gold=0; out=0.247514
Error at index 2310 ; gold=0; out=0.59835
Error at index 2311 ; gold=0; out=0.480351
Error at index 2312 ; gold=0; out=0.228098
Error at index 2313 ; gold=0; out=0.031497
Error at index 2314 ; gold=0; out=0.110658
Error at index 2315 ; gold=0; out=0.547109
Error at index 2316 ; gold=0; out=0.365844
Error at index 2317 ; gold=0; out=0.342563
Error at index 2318 ; gold=0; out=0.411118
Error at index 2319 ; gold=0; out=0.796377
Error at index 2320 ; gold=0; out=0.680094
Error at index 2321 ; gold=0; out=0.199211
Error at index 2322 ; gold=0; out=0.631173
Error at index 2323 ; gold=0; out=0.899356
Error at index 2324 ; gold=0; out=0.178028
Error at index 2325 ; gold=0; out=0.979324
Error at index 2326 ; gold=0; out=0.103975
Error at index 2327 ; gold=0; out=0.213539
Error at index 2328 ; gold=0; out=0.0841221
Error at index 2329 ; gold=0; out=0.602698
Error at index 2330 ; gold=0; out=0.117661
Error at index 2331 ; gold=0; out=0.350623
Error at index 2332 ; gold=0; out=0.101883
Error at index 2333 ; gold=0; out=0.0907035
Error at index 2334 ; gold=0; out=0.144797
Error at index 2335 ; gold=0; out=0.555506
Error at index 2336 ; gold=0; out=0.270845
Error at index 2337 ; gold=0; out=0.127436
Error at index 2338 ; gold=0; out=0.923327
Error at index 2339 ; gold=0; out=0.520098
Error at index 2340 ; gold=0; out=0.374949
Error at index 2341 ; gold=0; out=0.521677
Error at index 2343 ; gold=0; out=0.603048
Error at index 2344 ; gold=0; out=0.553174
Error at index 2345 ; gold=0; out=0.111107
Error at index 2346 ; gold=0; out=0.150157
Error at index 2347 ; gold=0; out=0.919019
Error at index 2348 ; gold=0; out=0.45367
Error at index 2349 ; gold=0; out=0.561275
Error at index 2350 ; gold=0; out=0.715396
Error at index 2351 ; gold=0; out=0.133764
Error at index 2352 ; gold=0; out=0.760486
Error at index 2353 ; gold=0; out=0.346569
Error at index 2354 ; gold=0; out=0.0331198
Error at index 2355 ; gold=0; out=0.938513
Error at index 2356 ; gold=0; out=0.325893
Error at index 2357 ; gold=0; out=0.137095
Error at index 2358 ; gold=0; out=0.152052
Error at index 2359 ; gold=0; out=0.410015
Error at index 2360 ; gold=0; out=0.739793
Error at index 2361 ; gold=0; out=0.269714
Error at index 2362 ; gold=0; out=0.760638
Error at index 2363 ; gold=0; out=0.841676
Error at index 2364 ; gold=0; out=0.360417
Error at index 2365 ; gold=0; out=0.905435
Error at index 2366 ; gold=0; out=0.397182
Error at index 2367 ; gold=0; out=0.631262
Error at index 2368 ; gold=0; out=0.0328706
Error at index 2369 ; gold=0; out=0.320509
Error at index 2370 ; gold=0; out=0.15136
Error at index 2371 ; gold=0; out=0.40782
Error at index 2372 ; gold=0; out=0.842186
